amr_id,task_id,segment_type,start_time,end_time,start_node,end_node,amr_location_before,amr_location_after,start_x,start_y,start_floor,end_x,end_y,end_floor,status,sim_time_sec,sim_datetime,event_type,payload,weight_kg,from_location,to_location,lift_id,duration_sec,wait_time_sec,distance_m,energy_kwh,task_duration_sec,details,task_source,department_id,waste_stream,waste_volume_m3,container_type
AMR-A-17,T251,corridor,2026-01-01 18:45:40,2026-01-01 18:45:50,C2-11,C2-10,,,157.38,-84.803,2,151.747,-84.823,2,completed,49540.209,2026-01-01 18:45:40,segment_corridor,cutlery_trolley,,C2-11,C2-10,,10.432,0.0,5.633,0.0,0.0,"{""type"": ""corridor"", ""from"": ""C2-11"", ""to"": ""C2-10"", ""duration"": 10.431547231384366, ""distance_m"": 5.633035504947558, ""speed_factor"": 0.45, ""congestion_count"": 12, ""from_x"": 157.38, ""from_y"": -84.803, ""to_x"": 151.747, ""to_y"": -84.823, ""from_floor"": 2, ""to_floor"": 2}",,,,0.0,
AMR-A-17,T251,corridor,2026-01-01 18:45:50,2026-01-01 18:46:00,C2-10,C2-22,,,151.747,-84.823,2,146.298,-84.823,2,completed,49550.641,2026-01-01 18:45:50,segment_corridor,cutlery_trolley,,C2-10,C2-22,,10.091,0.0,5.449,0.0,0.0,"{""type"": ""corridor"", ""from"": ""C2-10"", ""to"": ""C2-22"", ""duration"": 10.090740740740765, ""distance_m"": 5.449000000000012, ""speed_factor"": 0.45, ""congestion_count"": 9, ""from_x"": 151.747, ""from_y"": -84.823, ""to_x"": 146.298, ""to_y"": -84.823, ""from_floor"": 2, ""to_floor"": 2}",,,,0.0,
AMR-A-17,T251,wait_for_edge,2026-01-01 18:46:00,2026-01-01 18:46:01,C2-22,C2-22,,,146.298,-84.823,2,146.298,-84.823,2,waiting,49560.731,2026-01-01 18:46:00,segment_wait,cutlery_trolley,,C2-22,C2-22,,0.5,0.5,0.0,0.0,0.0,"{""type"": ""wait_for_edge"", ""from"": ""C2-22"", ""to"": ""C2-22"", ""duration"": 0.4997596618923126, ""distance_m"": 0.0, ""congestion_count"": 9}",,,,0.0,
AMR-A-17,T251,corridor,2026-01-01 18:46:01,2026-01-01 18:46:11,C2-22,C2-12,,,146.298,-84.823,2,140.54,-85.162,2,completed,49561.231,2026-01-01 18:46:01,segment_corridor,cutlery_trolley,,C2-22,C2-12,,10.681,0.0,5.768,0.0,0.0,"{""type"": ""corridor"", ""from"": ""C2-22"", ""to"": ""C2-12"", ""duration"": 10.68142706232608, ""distance_m"": 5.767970613656082, ""speed_factor"": 0.45, ""congestion_count"": 9, ""from_x"": 146.298, ""from_y"": -84.823, ""to_x"": 140.54, ""to_y"": -85.162, ""from_floor"": 2, ""to_floor"": 2}",,,,0.0,
AMR-A-17,T251,corridor,2026-01-01 18:46:11,2026-01-01 18:46:18,C2-12,C2-13,,,140.54,-85.162,2,137.16,-85.181,2,completed,49571.913,2026-01-01 18:46:11,segment_corridor,cutlery_trolley,,C2-12,C2-13,,6.259,0.0,3.38,0.0,0.0,"{""type"": ""corridor"", ""from"": ""C2-12"", ""to"": ""C2-13"", ""duration"": 6.25935815175, ""distance_m"": 3.380053401945, ""speed_factor"": 0.45, ""congestion_count"": 6, ""from_x"": 140.54, ""from_y"": -85.162, ""to_x"": 137.16, ""to_y"": -85.181, ""from_floor"": 2, ""to_floor"": 2}",,,,0.0,
AMR-A-17,T251,corridor,2026-01-01 18:46:18,2026-01-01 18:46:24,C2-13,C2-14,,,137.16,-85.181,2,133.763,-85.18,2,completed,49578.172,2026-01-01 18:46:18,segment_corridor,cutlery_trolley,,C2-13,C2-14,,6.291,0.0,3.397,0.0,0.0,"{""type"": ""corridor"", ""from"": ""C2-13"", ""to"": ""C2-14"", ""duration"": 6.2907410133123784, ""distance_m"": 3.397000147188684, ""speed_factor"": 0.45, ""congestion_count"": 5, ""from_x"": 137.16, ""from_y"": -85.181, ""to_x"": 133.763, ""to_y"": -85.18, ""from_floor"": 2, ""to_floor"": 2}",,,,0.0,
AMR-A-17,T251,corridor,2026-01-01 18:46:24,2026-01-01 18:46:39,C2-14,C2-8,,,133.763,-85.18,2,133.702,-93.487,2,completed,49584.463,2026-01-01 18:46:24,segment_corridor,cutlery_trolley,,C2-14,C2-8,,15.384,0.0,8.307,0.0,0.0,"{""type"": ""corridor"", ""from"": ""C2-14"", ""to"": ""C2-8"", ""duration"": 15.383748082812756, ""distance_m"": 8.307223964718888, ""speed_factor"": 0.45, ""congestion_count"": 5, ""from_x"": 133.763, ""from_y"": -85.18, ""to_x"": 133.702, ""to_y"": -93.487, ""from_floor"": 2, ""to_floor"": 2}",,,,0.0,
AMR-A-17,T251,corridor,2026-01-01 18:46:39,2026-01-01 18:46:52,C2-8,C2-15,,,133.702,-93.487,2,125.528,-93.415,2,completed,49599.846,2026-01-01 18:46:39,segment_corridor,cutlery_trolley,,C2-8,C2-15,,12.385,0.0,8.174,0.0,0.0,"{""type"": ""corridor"", ""from"": ""C2-8"", ""to"": ""C2-15"", ""duration"": 12.385328934634712, ""distance_m"": 8.17431709685891, ""speed_factor"": 0.55, ""congestion_count"": 3, ""from_x"": 133.702, ""from_y"": -93.487, ""to_x"": 125.528, ""to_y"": -93.415, ""from_floor"": 2, ""to_floor"": 2}",,,,0.0,
AMR-A-17,T251,corridor,2026-01-01 18:46:52,2026-01-01 18:47:24,C2-15,C2-16,,,125.528,-93.415,2,104.071,-93.383,2,completed,49612.232,2026-01-01 18:46:52,segment_corridor,cutlery_trolley,,C2-15,C2-16,,32.511,0.0,21.457,0.0,0.0,"{""type"": ""corridor"", ""from"": ""C2-15"", ""to"": ""C2-16"", ""duration"": 32.51064221464179, ""distance_m"": 21.457023861663583, ""speed_factor"": 0.55, ""congestion_count"": 3, ""from_x"": 125.528, ""from_y"": -93.415, ""to_x"": 104.071, ""to_y"": -93.383, ""from_floor"": 2, ""to_floor"": 2}",,,,0.0,
AMR-A-17,T251,corridor,2026-01-01 18:47:24,2026-01-01 18:47:35,C2-16,C2-17,,,104.071,-93.383,2,95.251,-93.462,2,completed,49644.742,2026-01-01 18:47:24,segment_corridor,cutlery_trolley,,C2-16,C2-17,,10.5,0.0,8.82,0.0,0.0,"{""type"": ""corridor"", ""from"": ""C2-16"", ""to"": ""C2-17"", ""duration"": 10.50042117986933, ""distance_m"": 8.820353791090236, ""speed_factor"": 0.7, ""congestion_count"": 2, ""from_x"": 104.071, ""from_y"": -93.383, ""to_x"": 95.251, ""to_y"": -93.462, ""from_floor"": 2, ""to_floor"": 2}",,,,0.0,
AMR-A-17,T251,corridor,2026-01-01 18:47:35,2026-01-01 18:47:45,C2-17,C2-18,,,95.251,-93.462,2,95.265,-84.877,2,completed,49655.243,2026-01-01 18:47:35,segment_corridor,cutlery_trolley,,C2-17,C2-18,,10.22,0.0,8.585,0.0,0.0,"{""type"": ""corridor"", ""from"": ""C2-17"", ""to"": ""C2-18"", ""duration"": 10.220251684823323, ""distance_m"": 8.585011415251591, ""speed_factor"": 0.7, ""congestion_count"": 2, ""from_x"": 95.251, ""from_y"": -93.462, ""to_x"": 95.265, ""to_y"": -84.877, ""from_floor"": 2, ""to_floor"": 2}",,,,0.0,
AMR-A-17,T251,corridor,2026-01-01 18:47:45,2026-01-01 18:47:49,C2-18,C2-19,,,95.265,-84.877,2,91.617,-84.924,2,completed,49665.463,2026-01-01 18:47:45,segment_corridor,cutlery_trolley,,C2-18,C2-19,,3.577,0.0,3.648,0.0,0.0,"{""type"": ""corridor"", ""from"": ""C2-18"", ""to"": ""C2-19"", ""duration"": 3.5767674079187537, ""distance_m"": 3.6483027560771286, ""speed_factor"": 0.85, ""congestion_count"": 1, ""from_x"": 95.265, ""from_y"": -84.877, ""to_x"": 91.617, ""to_y"": -84.924, ""from_floor"": 2, ""to_floor"": 2}",,,,0.0,
AMR-A-17,T251,corridor,2026-01-01 18:47:49,2026-01-01 18:47:51,C2-19,C2-20,,,91.617,-84.924,2,88.598,-84.924,2,completed,49669.04,2026-01-01 18:47:49,segment_corridor,cutlery_trolley,,C2-19,C2-20,,2.516,0.0,3.019,0.0,0.0,"{""type"": ""corridor"", ""from"": ""C2-19"", ""to"": ""C2-20"", ""duration"": 2.515833333333338, ""distance_m"": 3.0190000000000055, ""speed_factor"": 1.0, ""congestion_count"": 0, ""from_x"": 91.617, ""from_y"": -84.924, ""to_x"": 88.598, ""to_y"": -84.924, ""from_floor"": 2, ""to_floor"": 2}",,,,0.0,
AMR-A-17,T251,corridor,2026-01-01 18:47:51,2026-01-01 18:47:54,C2-20,Lift-7-F2,,,88.598,-84.924,2,88.661,-88.972,2,completed,49671.556,2026-01-01 18:47:51,segment_corridor,cutlery_trolley,,C2-20,Lift-7-F2,,3.374,0.0,4.048,0.0,0.0,"{""type"": ""corridor"", ""from"": ""C2-20"", ""to"": ""Lift-7-F2"", ""duration"": 3.3737418436770925, ""distance_m"": 4.048490212412511, ""speed_factor"": 1.0, ""congestion_count"": 0, ""from_x"": 88.598, ""from_y"": -84.924, ""to_x"": 88.661, ""to_y"": -88.972, ""from_floor"": 2, ""to_floor"": 2}",,,,0.0,
AMR-A-17,T251,wait_for_lift,2026-01-01 18:47:54,2026-01-01 18:50:50,Lift-7-F2,Lift-7-F2,,,88.661,-88.972,2,88.661,-88.972,2,waiting,49674.929,2026-01-01 18:47:54,segment_wait,cutlery_trolley,,Lift-7-F2,Lift-7-F2,Lift-7,175.562,175.562,0.0,0.0,0.0,"{""type"": ""wait_for_lift"", ""lift_id"": ""Lift-7"", ""from"": ""Lift-7-F2"", ""to"": ""Lift-7-F2"", ""duration"": 175.56212009469164, ""distance_m"": 0.0}",,,,0.0,
AMR-A-17,T251,lift_transfer,2026-01-01 18:50:50,2026-01-01 18:48:19,Lift-7-F2,Lift-7-F4,,,88.661,-88.972,2,88.661,-88.972,4,completed,49850.491,2026-01-01 18:50:50,segment_lift_transfer,cutlery_trolley,,Lift-7-F2,Lift-7-F4,Lift-7,-151.118,0.0,8.0,0.03069585756804805,0.0,"{""type"": ""lift_transfer"", ""lift_id"": ""Lift-7"", ""from"": ""Lift-7-F2"", ""to"": ""Lift-7-F4"", ""from_floor"": 2, ""to_floor"": 4, ""wait_time"": 0.0, ""duration"": -151.11767565024638, ""distance_m"": 8.0, ""vertical_distance_m"": 8.0, ""energy_kwh"": 0.03069585756804805, ""from_x"": 88.661, ""from_y"": -88.972, ""to_x"": 88.661, ""to_y"": -88.972}",,,,0.0,
AMR-A-17,T251,corridor,2026-01-01 18:48:19,2026-01-01 18:48:22,Lift-7-F4,C4-5,,,88.661,-88.972,4,88.624,-85.529,4,completed,49699.374,2026-01-01 18:48:19,segment_corridor,cutlery_trolley,,Lift-7-F4,C4-5,,2.869,0.0,3.443,0.0,0.0,"{""type"": ""corridor"", ""from"": ""Lift-7-F4"", ""to"": ""C4-5"", ""duration"": 2.8693323361987098, ""distance_m"": 3.4431988034384515, ""speed_factor"": 1.0, ""congestion_count"": 0, ""from_x"": 88.661, ""from_y"": -88.972, ""to_x"": 88.624, ""to_y"": -85.529, ""from_floor"": 4, ""to_floor"": 4}",,,,0.0,
AMR-A-17,T251,corridor,2026-01-01 18:48:22,2026-01-01 18:48:23,C4-5,C4-16,,,88.624,-85.529,4,86.547,-85.482,4,completed,49702.243,2026-01-01 18:48:22,segment_corridor,cutlery_trolley,,C4-5,C4-16,,1.731,0.0,2.078,0.0,0.0,"{""type"": ""corridor"", ""from"": ""C4-5"", ""to"": ""C4-16"", ""duration"": 1.7312764237855116, ""distance_m"": 2.077531708542614, ""speed_factor"": 1.0, ""congestion_count"": 0, ""from_x"": 88.624, ""from_y"": -85.529, ""to_x"": 86.547, ""to_y"": -85.482, ""from_floor"": 4, ""to_floor"": 4}",,,,0.0,
AMR-A-17,T251,corridor,2026-01-01 18:48:23,2026-01-01 18:48:26,C4-16,C4-6,,,86.547,-85.482,4,83.069,-85.477,4,completed,49703.974,2026-01-01 18:48:23,segment_corridor,cutlery_trolley,,C4-16,C4-6,,2.898,0.0,3.478,0.0,0.0,"{""type"": ""corridor"", ""from"": ""C4-16"", ""to"": ""C4-6"", ""duration"": 2.898336328348074, ""distance_m"": 3.478003594017689, ""speed_factor"": 1.0, ""congestion_count"": 0, ""from_x"": 86.547, ""from_y"": -85.482, ""to_x"": 83.069, ""to_y"": -85.477, ""from_floor"": 4, ""to_floor"": 4}",,,,0.0,
AMR-A-17,T251,corridor,2026-01-01 18:48:26,2026-01-01 18:48:29,C4-6,C4-14,,,83.069,-85.477,4,79.458,-84.653,4,completed,49706.873,2026-01-01 18:48:26,segment_corridor,cutlery_trolley,,C4-6,C4-14,,3.087,0.0,3.704,0.0,0.0,"{""type"": ""corridor"", ""from"": ""C4-6"", ""to"": ""C4-14"", ""duration"": 3.086518287470351, ""distance_m"": 3.703821944964421, ""speed_factor"": 1.0, ""congestion_count"": 0, ""from_x"": 83.069, ""from_y"": -85.477, ""to_x"": 79.458, ""to_y"": -84.653, ""from_floor"": 4, ""to_floor"": 4}",,,,0.0,
AMR-A-17,T251,corridor,2026-01-01 18:48:29,2026-01-01 18:48:33,C4-14,C4-15,,,79.458,-84.653,4,74.947,-84.688,4,completed,49709.959,2026-01-01 18:48:29,segment_corridor,cutlery_trolley,,C4-14,C4-15,,3.759,0.0,4.511,0.0,0.0,"{""type"": ""corridor"", ""from"": ""C4-14"", ""to"": ""C4-15"", ""duration"": 3.759279814302494, ""distance_m"": 4.511135777162993, ""speed_factor"": 1.0, ""congestion_count"": 0, ""from_x"": 79.458, ""from_y"": -84.653, ""to_x"": 74.947, ""to_y"": -84.688, ""from_floor"": 4, ""to_floor"": 4}",,,,0.0,
AMR-A-17,T251,corridor,2026-01-01 18:48:33,2026-01-01 18:48:37,C4-15,RESPIRATORY-DELIVERYAREA,,,74.947,-84.688,4,70.664,-84.776,4,completed,49713.719,2026-01-01 18:48:33,segment_corridor,cutlery_trolley,,C4-15,RESPIRATORY-DELIVERYAREA,,3.57,0.0,4.284,0.0,0.0,"{""type"": ""corridor"", ""from"": ""C4-15"", ""to"": ""RESPIRATORY-DELIVERYAREA"", ""duration"": 3.5699199531953414, ""distance_m"": 4.283903943834409, ""speed_factor"": 1.0, ""congestion_count"": 0, ""from_x"": 74.947, ""from_y"": -84.688, ""to_x"": 70.664, ""to_y"": -84.776, ""from_floor"": 4, ""to_floor"": 4}",,,,0.0,
AMR-A-17,T251,pickup,2026-01-01 18:48:37,2026-01-01 18:48:57,,,,,,,,,,,completed,49717.288,2026-01-01 18:48:37,segment_pickup,cutlery_trolley,,RESPIRATORY-DELIVERYAREA,KITCHEN,,20.0,0.0,0.0,0.0,0.0,"{""type"": ""pickup"", ""location"": ""RESPIRATORY-DELIVERYAREA"", ""duration"": 20.0, ""from_x"": null, ""from_y"": null, ""to_x"": null, ""to_y"": null, ""from_floor"": null, ""to_floor"": null}",,,,0.0,
AMR-A-17,T251,corridor,2026-01-01 18:48:57,2026-01-01 18:49:01,RESPIRATORY-DELIVERYAREA,C4-15,,,70.664,-84.776,4,74.947,-84.688,4,completed,49737.288,2026-01-01 18:48:57,segment_corridor,cutlery_trolley,,RESPIRATORY-DELIVERYAREA,C4-15,,4.2,0.0,4.284,0.0,0.0,"{""type"": ""corridor"", ""from"": ""RESPIRATORY-DELIVERYAREA"", ""to"": ""C4-15"", ""duration"": 4.199905827288637, ""distance_m"": 4.283903943834409, ""speed_factor"": 0.85, ""congestion_count"": 1, ""from_x"": 70.664, ""from_y"": -84.776, ""to_x"": 74.947, ""to_y"": -84.688, ""from_floor"": 4, ""to_floor"": 4}",,,,0.0,
AMR-A-17,T251,corridor,2026-01-01 18:49:01,2026-01-01 18:49:05,C4-15,C4-14,,,74.947,-84.688,4,79.458,-84.653,4,completed,49741.488,2026-01-01 18:49:01,segment_corridor,cutlery_trolley,,C4-15,C4-14,,4.423,0.0,4.511,0.0,0.0,"{""type"": ""corridor"", ""from"": ""C4-15"", ""to"": ""C4-14"", ""duration"": 4.422682134473523, ""distance_m"": 4.511135777162993, ""speed_factor"": 0.85, ""congestion_count"": 1, ""from_x"": 74.947, ""from_y"": -84.688, ""to_x"": 79.458, ""to_y"": -84.653, ""from_floor"": 4, ""to_floor"": 4}",,,,0.0,
AMR-A-17,T251,corridor,2026-01-01 18:49:05,2026-01-01 18:49:08,C4-14,C4-6,,,79.458,-84.653,4,83.069,-85.477,4,completed,49745.911,2026-01-01 18:49:05,segment_corridor,cutlery_trolley,,C4-14,C4-6,,3.087,0.0,3.704,0.0,0.0,"{""type"": ""corridor"", ""from"": ""C4-14"", ""to"": ""C4-6"", ""duration"": 3.086518287470351, ""distance_m"": 3.703821944964421, ""speed_factor"": 1.0, ""congestion_count"": 0, ""from_x"": 79.458, ""from_y"": -84.653, ""to_x"": 83.069, ""to_y"": -85.477, ""from_floor"": 4, ""to_floor"": 4}",,,,0.0,
AMR-A-17,T251,corridor,2026-01-01 18:49:08,2026-01-01 18:49:11,C4-6,C4-16,,,83.069,-85.477,4,86.547,-85.482,4,completed,49748.998,2026-01-01 18:49:08,segment_corridor,cutlery_trolley,,C4-6,C4-16,,2.898,0.0,3.478,0.0,0.0,"{""type"": ""corridor"", ""from"": ""C4-6"", ""to"": ""C4-16"", ""duration"": 2.898336328348074, ""distance_m"": 3.478003594017689, ""speed_factor"": 1.0, ""congestion_count"": 0, ""from_x"": 83.069, ""from_y"": -85.477, ""to_x"": 86.547, ""to_y"": -85.482, ""from_floor"": 4, ""to_floor"": 4}",,,,0.0,
AMR-A-17,T251,corridor,2026-01-01 18:49:11,2026-01-01 18:49:13,C4-16,C4-5,,,86.547,-85.482,4,88.624,-85.529,4,completed,49751.896,2026-01-01 18:49:11,segment_corridor,cutlery_trolley,,C4-16,C4-5,,1.731,0.0,2.078,0.0,0.0,"{""type"": ""corridor"", ""from"": ""C4-16"", ""to"": ""C4-5"", ""duration"": 1.7312764237855116, ""distance_m"": 2.077531708542614, ""speed_factor"": 1.0, ""congestion_count"": 0, ""from_x"": 86.547, ""from_y"": -85.482, ""to_x"": 88.624, ""to_y"": -85.529, ""from_floor"": 4, ""to_floor"": 4}",,,,0.0,
AMR-A-17,T251,corridor,2026-01-01 18:49:13,2026-01-01 18:49:16,C4-5,Lift-7-F4,,,88.624,-85.529,4,88.661,-88.972,4,completed,49753.627,2026-01-01 18:49:13,segment_corridor,cutlery_trolley,,C4-5,Lift-7-F4,,2.869,0.0,3.443,0.0,0.0,"{""type"": ""corridor"", ""from"": ""C4-5"", ""to"": ""Lift-7-F4"", ""duration"": 2.8693323361987098, ""distance_m"": 3.4431988034384515, ""speed_factor"": 1.0, ""congestion_count"": 0, ""from_x"": 88.624, ""from_y"": -85.529, ""to_x"": 88.661, ""to_y"": -88.972, ""from_floor"": 4, ""to_floor"": 4}",,,,0.0,
AMR-A-17,T251,lift_transfer,2026-01-01 18:49:16,2026-01-01 18:49:40,Lift-7-F4,Lift-7-F2,,,88.661,-88.972,4,88.661,-88.972,2,completed,49756.497,2026-01-01 18:49:16,segment_lift_transfer,cutlery_trolley,,Lift-7-F4,Lift-7-F2,Lift-7,24.444,0.0,8.0,0.018035576923076925,0.0,"{""type"": ""lift_transfer"", ""lift_id"": ""Lift-7"", ""from"": ""Lift-7-F4"", ""to"": ""Lift-7-F2"", ""from_floor"": 4, ""to_floor"": 2, ""wait_time"": 0.0, ""duration"": 24.444444444445253, ""distance_m"": 8.0, ""vertical_distance_m"": 8.0, ""energy_kwh"": 0.018035576923076925, ""from_x"": 88.661, ""from_y"": -88.972, ""to_x"": 88.661, ""to_y"": -88.972}",,,,0.0,
AMR-A-17,T251,corridor,2026-01-01 18:49:40,2026-01-01 18:49:44,Lift-7-F2,C2-20,,,88.661,-88.972,2,88.598,-84.924,2,completed,49780.941,2026-01-01 18:49:40,segment_corridor,cutlery_trolley,,Lift-7-F2,C2-20,,3.374,0.0,4.048,0.0,0.0,"{""type"": ""corridor"", ""from"": ""Lift-7-F2"", ""to"": ""C2-20"", ""duration"": 3.3737418436770925, ""distance_m"": 4.048490212412511, ""speed_factor"": 1.0, ""congestion_count"": 0, ""from_x"": 88.661, ""from_y"": -88.972, ""to_x"": 88.598, ""to_y"": -84.924, ""from_floor"": 2, ""to_floor"": 2}",,,,0.0,
AMR-A-17,T251,corridor,2026-01-01 18:49:44,2026-01-01 18:49:46,C2-20,C2-19,,,88.598,-84.924,2,91.617,-84.924,2,completed,49784.315,2026-01-01 18:49:44,segment_corridor,cutlery_trolley,,C2-20,C2-19,,2.516,0.0,3.019,0.0,0.0,"{""type"": ""corridor"", ""from"": ""C2-20"", ""to"": ""C2-19"", ""duration"": 2.515833333333338, ""distance_m"": 3.0190000000000055, ""speed_factor"": 1.0, ""congestion_count"": 0, ""from_x"": 88.598, ""from_y"": -84.924, ""to_x"": 91.617, ""to_y"": -84.924, ""from_floor"": 2, ""to_floor"": 2}",,,,0.0,
AMR-A-17,T251,corridor,2026-01-01 18:49:46,2026-01-01 18:49:50,C2-19,C2-18,,,91.617,-84.924,2,95.265,-84.877,2,completed,49786.831,2026-01-01 18:49:46,segment_corridor,cutlery_trolley,,C2-19,C2-18,,3.577,0.0,3.648,0.0,0.0,"{""type"": ""corridor"", ""from"": ""C2-19"", ""to"": ""C2-18"", ""duration"": 3.5767674079187537, ""distance_m"": 3.6483027560771286, ""speed_factor"": 0.85, ""congestion_count"": 1, ""from_x"": 91.617, ""from_y"": -84.924, ""to_x"": 95.265, ""to_y"": -84.877, ""from_floor"": 2, ""to_floor"": 2}",,,,0.0,
AMR-A-17,T251,corridor,2026-01-01 18:49:50,2026-01-01 18:49:58,C2-18,C2-17,,,95.265,-84.877,2,95.251,-93.462,2,completed,49790.407,2026-01-01 18:49:50,segment_corridor,cutlery_trolley,,C2-18,C2-17,,8.417,0.0,8.585,0.0,0.0,"{""type"": ""corridor"", ""from"": ""C2-18"", ""to"": ""C2-17"", ""duration"": 8.416677858089795, ""distance_m"": 8.585011415251591, ""speed_factor"": 0.85, ""congestion_count"": 1, ""from_x"": 95.265, ""from_y"": -84.877, ""to_x"": 95.251, ""to_y"": -93.462, ""from_floor"": 2, ""to_floor"": 2}",,,,0.0,
AMR-A-17,T251,corridor,2026-01-01 18:49:58,2026-01-01 18:50:07,C2-17,C2-16,,,95.251,-93.462,2,104.071,-93.383,2,completed,49798.824,2026-01-01 18:49:58,segment_corridor,cutlery_trolley,,C2-17,C2-16,,8.647,0.0,8.82,0.0,0.0,"{""type"": ""corridor"", ""from"": ""C2-17"", ""to"": ""C2-16"", ""duration"": 8.647405677539448, ""distance_m"": 8.820353791090236, ""speed_factor"": 0.85, ""congestion_count"": 1, ""from_x"": 95.251, ""from_y"": -93.462, ""to_x"": 104.071, ""to_y"": -93.383, ""from_floor"": 2, ""to_floor"": 2}",,,,0.0,
AMR-A-17,T251,corridor,2026-01-01 18:50:07,2026-01-01 18:50:28,C2-16,C2-15,,,104.071,-93.383,2,125.528,-93.415,2,completed,49807.471,2026-01-01 18:50:07,segment_corridor,cutlery_trolley,,C2-16,C2-15,,21.036,0.0,21.457,0.0,0.0,"{""type"": ""corridor"", ""from"": ""C2-16"", ""to"": ""C2-15"", ""duration"": 21.036297903591752, ""distance_m"": 21.457023861663583, ""speed_factor"": 0.85, ""congestion_count"": 1, ""from_x"": 104.071, ""from_y"": -93.383, ""to_x"": 125.528, ""to_y"": -93.415, ""from_floor"": 2, ""to_floor"": 2}",,,,0.0,
AMR-A-17,T251,corridor,2026-01-01 18:50:28,2026-01-01 18:50:36,C2-15,C2-8,,,125.528,-93.415,2,133.702,-93.487,2,completed,49828.508,2026-01-01 18:50:28,segment_corridor,cutlery_trolley,,C2-15,C2-8,,8.014,0.0,8.174,0.0,0.0,"{""type"": ""corridor"", ""from"": ""C2-15"", ""to"": ""C2-8"", ""duration"": 8.01403636946952, ""distance_m"": 8.17431709685891, ""speed_factor"": 0.85, ""congestion_count"": 1, ""from_x"": 125.528, ""from_y"": -93.415, ""to_x"": 133.702, ""to_y"": -93.487, ""from_floor"": 2, ""to_floor"": 2}",,,,0.0,
AMR-A-17,T251,corridor,2026-01-01 18:50:36,2026-01-01 18:50:44,C2-8,C2-7,,,133.702,-93.487,2,133.817,-102.025,2,completed,49836.522,2026-01-01 18:50:36,segment_corridor,cutlery_trolley,,C2-8,C2-7,,8.371,0.0,8.539,0.0,0.0,"{""type"": ""corridor"", ""from"": ""C2-8"", ""to"": ""C2-7"", ""duration"": 8.371347493801482, ""distance_m"": 8.53877444367751, ""speed_factor"": 0.85, ""congestion_count"": 1, ""from_x"": 133.702, ""from_y"": -93.487, ""to_x"": 133.817, ""to_y"": -102.025, ""from_floor"": 2, ""to_floor"": 2}",,,,0.0,
AMR-A-17,T251,corridor,2026-01-01 18:50:44,2026-01-01 18:51:08,C2-7,C2-6,,,133.817,-102.025,2,133.869,-125.703,2,completed,49844.893,2026-01-01 18:50:44,segment_corridor,cutlery_trolley,,C2-7,C2-6,,23.214,0.0,23.678,0.0,0.0,"{""type"": ""corridor"", ""from"": ""C2-7"", ""to"": ""C2-6"", ""duration"": 23.213781469949346, ""distance_m"": 23.67805709934833, ""speed_factor"": 0.85, ""congestion_count"": 1, ""from_x"": 133.817, ""from_y"": -102.025, ""to_x"": 133.869, ""to_y"": -125.703, ""from_floor"": 2, ""to_floor"": 2}",,,,0.0,
AMR-A-17,T251,corridor,2026-01-01 18:51:08,2026-01-01 18:51:31,C2-6,C2-5,,,133.869,-125.703,2,134.284,-149.468,2,completed,49868.107,2026-01-01 18:51:08,segment_corridor,cutlery_trolley,,C2-6,C2-5,,23.303,0.0,23.769,0.0,0.0,"{""type"": ""corridor"", ""from"": ""C2-6"", ""to"": ""C2-5"", ""duration"": 23.302571788968, ""distance_m"": 23.768623224747355, ""speed_factor"": 0.85, ""congestion_count"": 1, ""from_x"": 133.869, ""from_y"": -125.703, ""to_x"": 134.284, ""to_y"": -149.468, ""from_floor"": 2, ""to_floor"": 2}",,,,0.0,
AMR-A-17,T251,corridor,2026-01-01 18:51:31,2026-01-01 18:51:35,C2-5,C2-4,,,134.284,-149.468,2,138.449,-149.882,2,completed,49891.409,2026-01-01 18:51:31,segment_corridor,cutlery_trolley,,C2-5,C2-4,,4.103,0.0,4.186,0.0,0.0,"{""type"": ""corridor"", ""from"": ""C2-5"", ""to"": ""C2-4"", ""duration"": 4.103456055027317, ""distance_m"": 4.185525176127864, ""speed_factor"": 0.85, ""congestion_count"": 1, ""from_x"": 134.284, ""from_y"": -149.468, ""to_x"": 138.449, ""to_y"": -149.882, ""from_floor"": 2, ""to_floor"": 2}",,,,0.0,
AMR-A-17,T251,corridor,2026-01-01 18:51:35,2026-01-01 18:51:39,C2-4,C2-3,,,138.449,-149.882,2,142.469,-149.736,2,completed,49895.513,2026-01-01 18:51:35,segment_corridor,cutlery_trolley,,C2-4,C2-3,,3.944,0.0,4.023,0.0,0.0,"{""type"": ""corridor"", ""from"": ""C2-4"", ""to"": ""C2-3"", ""duration"": 3.9437748726390396, ""distance_m"": 4.02265037009182, ""speed_factor"": 0.85, ""congestion_count"": 1, ""from_x"": 138.449, ""from_y"": -149.882, ""to_x"": 142.469, ""to_y"": -149.736, ""from_floor"": 2, ""to_floor"": 2}",,,,0.0,
