amr_id,task_id,segment_type,start_time,end_time,start_node,end_node,amr_location_before,amr_location_after,start_x,start_y,start_floor,end_x,end_y,end_floor,status,sim_time_sec,sim_datetime,event_type,payload,weight_kg,from_location,to_location,lift_id,duration_sec,wait_time_sec,distance_m,task_duration_sec,details
AMR-A-2,T16,dropoff,2026-01-01 08:37:33,2026-01-01 08:37:53,,,,,,,,,,,completed,2253.176,2026-01-01 08:37:33,segment_dropoff,goods_cage,,BIRTHING-SUITE-DH,RD,,20.0,0.0,0.0,0.0,"{""type"": ""dropoff"", ""location"": ""RD"", ""duration"": 20.0, ""from_x"": null, ""from_y"": null, ""to_x"": null, ""to_y"": null, ""from_floor"": null, ""to_floor"": null}"
AMR-A-3,T17,,2026-01-01 08:30:00,2026-01-01 08:30:01,,,AMR-CENTRE,RD,,,,,,,start,1800.0,2026-01-01 08:30:00,task_assigned,drugs_box,,ENDOSCOPY-DH,RD,,0.0,0.0,0.0,384.741,Assigned task to AMR-A-3
AMR-A-3,T17,corridor,2026-01-01 08:30:00,2026-01-01 08:30:02,AMR-CENTRE,C2-11,,,157.693,-81.762,2,157.402,-84.491,2,completed,1800.0,2026-01-01 08:30:00,segment_corridor,drugs_box,,AMR-CENTRE,C2-11,,2.287,0.0,2.744,0.0,"{""type"": ""corridor"", ""from"": ""AMR-CENTRE"", ""to"": ""C2-11"", ""duration"": 2.2870593078837693, ""distance_m"": 2.744471169460523, ""from_x"": 157.693, ""from_y"": -81.762, ""to_x"": 157.402, ""to_y"": -84.491, ""from_floor"": 2, ""to_floor"": 2}"
AMR-A-3,T17,corridor,2026-01-01 08:30:02,2026-01-01 08:30:07,C2-11,C2-10,,,157.402,-84.491,2,151.725,-84.757,2,completed,1802.287,2026-01-01 08:30:02,segment_corridor,drugs_box,,C2-11,C2-10,,4.736,0.0,5.683,0.0,"{""type"": ""corridor"", ""from"": ""C2-11"", ""to"": ""C2-10"", ""duration"": 4.736023663252627, ""distance_m"": 5.683228395903153, ""from_x"": 157.402, ""from_y"": -84.491, ""to_x"": 151.725, ""to_y"": -84.757, ""from_floor"": 2, ""to_floor"": 2}"
AMR-A-3,T17,corridor,2026-01-01 08:30:07,2026-01-01 08:30:16,C2-10,C2-12,,,151.725,-84.757,2,140.491,-85.343,2,completed,1807.023,2026-01-01 08:30:07,segment_corridor,drugs_box,,C2-10,C2-12,,9.374,0.0,11.249,0.0,"{""type"": ""corridor"", ""from"": ""C2-10"", ""to"": ""C2-12"", ""duration"": 9.374394498964822, ""distance_m"": 11.249273398757786, ""from_x"": 151.725, ""from_y"": -84.757, ""to_x"": 140.491, ""to_y"": -85.343, ""from_floor"": 2, ""to_floor"": 2}"
AMR-A-3,T17,corridor,2026-01-01 08:30:16,2026-01-01 08:30:18,C2-12,C2-13,,,140.491,-85.343,2,137.466,-85.343,2,completed,1816.397,2026-01-01 08:30:16,segment_corridor,drugs_box,,C2-12,C2-13,,2.521,0.0,3.025,0.0,"{""type"": ""corridor"", ""from"": ""C2-12"", ""to"": ""C2-13"", ""duration"": 2.5208333333333384, ""distance_m"": 3.0250000000000057, ""from_x"": 140.491, ""from_y"": -85.343, ""to_x"": 137.466, ""to_y"": -85.343, ""from_floor"": 2, ""to_floor"": 2}"
AMR-A-3,T17,corridor,2026-01-01 08:30:18,2026-01-01 08:30:22,C2-13,C2-14,,,137.466,-85.343,2,133.763,-85.18,2,completed,1818.918,2026-01-01 08:30:18,segment_corridor,drugs_box,,C2-13,C2-14,,3.089,0.0,3.707,0.0,"{""type"": ""corridor"", ""from"": ""C2-13"", ""to"": ""C2-14"", ""duration"": 3.0888214670899274, ""distance_m"": 3.7065857605079127, ""from_x"": 137.466, ""from_y"": -85.343, ""to_x"": 133.763, ""to_y"": -85.18, ""from_floor"": 2, ""to_floor"": 2}"
AMR-A-3,T17,corridor,2026-01-01 08:30:22,2026-01-01 08:30:28,C2-14,C2-8,,,133.763,-85.18,2,133.864,-93.484,2,completed,1822.007,2026-01-01 08:30:22,segment_corridor,drugs_box,,C2-14,C2-8,,6.921,0.0,8.305,0.0,"{""type"": ""corridor"", ""from"": ""C2-14"", ""to"": ""C2-8"", ""duration"": 6.920511832789367, ""distance_m"": 8.30461419934724, ""from_x"": 133.763, ""from_y"": -85.18, ""to_x"": 133.864, ""to_y"": -93.484, ""from_floor"": 2, ""to_floor"": 2}"
AMR-A-3,T17,corridor,2026-01-01 08:30:28,2026-01-01 08:30:36,C2-8,C2-7,,,133.864,-93.484,2,133.817,-102.025,2,completed,1828.928,2026-01-01 08:30:28,segment_corridor,drugs_box,,C2-8,C2-7,,7.118,0.0,8.541,0.0,"{""type"": ""corridor"", ""from"": ""C2-8"", ""to"": ""C2-7"", ""duration"": 7.117607763692652, ""distance_m"": 8.541129316431181, ""from_x"": 133.864, ""from_y"": -93.484, ""to_x"": 133.817, ""to_y"": -102.025, ""from_floor"": 2, ""to_floor"": 2}"
AMR-A-3,T17,corridor,2026-01-01 08:30:36,2026-01-01 08:30:55,C2-7,C2-6,,,133.817,-102.025,2,133.869,-125.703,2,completed,1836.045,2026-01-01 08:30:36,segment_corridor,drugs_box,,C2-7,C2-6,,19.732,0.0,23.678,0.0,"{""type"": ""corridor"", ""from"": ""C2-7"", ""to"": ""C2-6"", ""duration"": 19.731714249456942, ""distance_m"": 23.67805709934833, ""from_x"": 133.817, ""from_y"": -102.025, ""to_x"": 133.869, ""to_y"": -125.703, ""from_floor"": 2, ""to_floor"": 2}"
AMR-A-3,T17,corridor,2026-01-01 08:30:55,2026-01-01 08:31:15,C2-6,C2-5,,,133.869,-125.703,2,134.284,-149.468,2,completed,1855.777,2026-01-01 08:30:55,segment_corridor,drugs_box,,C2-6,C2-5,,19.807,0.0,23.769,0.0,"{""type"": ""corridor"", ""from"": ""C2-6"", ""to"": ""C2-5"", ""duration"": 19.807186020622797, ""distance_m"": 23.768623224747355, ""from_x"": 133.869, ""from_y"": -125.703, ""to_x"": 134.284, ""to_y"": -149.468, ""from_floor"": 2, ""to_floor"": 2}"
AMR-A-3,T17,corridor,2026-01-01 08:31:15,2026-01-01 08:31:19,C2-5,C2-4,,,134.284,-149.468,2,138.449,-149.882,2,completed,1875.584,2026-01-01 08:31:15,segment_corridor,drugs_box,,C2-5,C2-4,,3.488,0.0,4.186,0.0,"{""type"": ""corridor"", ""from"": ""C2-5"", ""to"": ""C2-4"", ""duration"": 3.48793764677322, ""distance_m"": 4.185525176127864, ""from_x"": 134.284, ""from_y"": -149.468, ""to_x"": 138.449, ""to_y"": -149.882, ""from_floor"": 2, ""to_floor"": 2}"
AMR-A-3,T17,corridor,2026-01-01 08:31:19,2026-01-01 08:31:22,C2-4,C2-3,,,138.449,-149.882,2,142.469,-149.736,2,completed,1879.072,2026-01-01 08:31:19,segment_corridor,drugs_box,,C2-4,C2-3,,3.352,0.0,4.023,0.0,"{""type"": ""corridor"", ""from"": ""C2-4"", ""to"": ""C2-3"", ""duration"": 3.3522086417431836, ""distance_m"": 4.02265037009182, ""from_x"": 138.449, ""from_y"": -149.882, ""to_x"": 142.469, ""to_y"": -149.736, ""from_floor"": 2, ""to_floor"": 2}"
AMR-A-3,T17,corridor,2026-01-01 08:31:22,2026-01-01 08:31:31,C2-3,C2-2,,,142.469,-149.736,2,142.153,-138.602,2,completed,1882.424,2026-01-01 08:31:22,segment_corridor,drugs_box,,C2-3,C2-2,,9.282,0.0,11.138,0.0,"{""type"": ""corridor"", ""from"": ""C2-3"", ""to"": ""C2-2"", ""duration"": 9.282069483088815, ""distance_m"": 11.138483379706578, ""from_x"": 142.469, ""from_y"": -149.736, ""to_x"": 142.153, ""to_y"": -138.602, ""from_floor"": 2, ""to_floor"": 2}"
AMR-A-3,T17,corridor,2026-01-01 08:31:31,2026-01-01 08:31:34,C2-2,C2-1,,,142.153,-138.602,2,142.153,-135.436,2,completed,1891.706,2026-01-01 08:31:31,segment_corridor,drugs_box,,C2-2,C2-1,,2.638,0.0,3.166,0.0,"{""type"": ""corridor"", ""from"": ""C2-2"", ""to"": ""C2-1"", ""duration"": 2.638333333333331, ""distance_m"": 3.165999999999997, ""from_x"": 142.153, ""from_y"": -138.602, ""to_x"": 142.153, ""to_y"": -135.436, ""from_floor"": 2, ""to_floor"": 2}"
AMR-A-3,T17,corridor,2026-01-01 08:31:34,2026-01-01 08:31:37,C2-1,Lift-5-F2,,,142.153,-135.436,2,138.393,-135.355,2,completed,1894.345,2026-01-01 08:31:34,segment_corridor,drugs_box,,C2-1,Lift-5-F2,,3.134,0.0,3.761,0.0,"{""type"": ""corridor"", ""from"": ""C2-1"", ""to"": ""Lift-5-F2"", ""duration"": 3.1340603101691795, ""distance_m"": 3.760872372203015, ""from_x"": 142.153, ""from_y"": -135.436, ""to_x"": 138.393, ""to_y"": -135.355, ""from_floor"": 2, ""to_floor"": 2}"
AMR-A-3,T17,lift_transfer,2026-01-01 08:31:37,2026-01-01 08:31:59,Lift-5-F2,Lift-5-F1,,,138.393,-135.355,2,138.393,-135.355,1,completed,1897.479,2026-01-01 08:31:37,segment_lift_transfer,drugs_box,,Lift-5-F2,Lift-5-F1,Lift-5,22.222,0.0,4.0,0.0,"{""type"": ""lift_transfer"", ""lift_id"": ""Lift-5"", ""from"": ""Lift-5-F2"", ""to"": ""Lift-5-F1"", ""from_floor"": 2, ""to_floor"": 1, ""wait_time"": 0.0, ""duration"": 22.22222222222217, ""distance_m"": 4.0, ""vertical_distance_m"": 4.0, ""from_x"": 138.393, ""from_y"": -135.355, ""to_x"": 138.393, ""to_y"": -135.355}"
AMR-A-3,T17,corridor,2026-01-01 08:31:59,2026-01-01 08:32:02,Lift-5-F1,C1-27,,,138.393,-135.355,1,142.122,-135.61,1,completed,1919.701,2026-01-01 08:31:59,segment_corridor,drugs_box,,Lift-5-F1,C1-27,,3.115,0.0,3.738,0.0,"{""type"": ""corridor"", ""from"": ""Lift-5-F1"", ""to"": ""C1-27"", ""duration"": 3.114757213652467, ""distance_m"": 3.73770865638296, ""from_x"": 138.393, ""from_y"": -135.355, ""to_x"": 142.122, ""to_y"": -135.61, ""from_floor"": 1, ""to_floor"": 1}"
AMR-A-3,T17,corridor,2026-01-01 08:32:02,2026-01-01 08:32:05,C1-27,C1-28,,,142.122,-135.61,1,142.21,-138.617,1,completed,1922.816,2026-01-01 08:32:02,segment_corridor,drugs_box,,C1-27,C1-28,,2.507,0.0,3.008,0.0,"{""type"": ""corridor"", ""from"": ""C1-27"", ""to"": ""C1-28"", ""duration"": 2.506906155447811, ""distance_m"": 3.008287386537373, ""from_x"": 142.122, ""from_y"": -135.61, ""to_x"": 142.21, ""to_y"": -138.617, ""from_floor"": 1, ""to_floor"": 1}"
AMR-A-3,T17,corridor,2026-01-01 08:32:05,2026-01-01 08:32:08,C1-28,C1-29,,,142.21,-138.617,1,142.168,-142.002,1,completed,1925.323,2026-01-01 08:32:05,segment_corridor,drugs_box,,C1-28,C1-29,,2.821,0.0,3.385,0.0,"{""type"": ""corridor"", ""from"": ""C1-28"", ""to"": ""C1-29"", ""duration"": 2.8210504593935455, ""distance_m"": 3.3852605512722547, ""from_x"": 142.21, ""from_y"": -138.617, ""to_x"": 142.168, ""to_y"": -142.002, ""from_floor"": 1, ""to_floor"": 1}"
AMR-A-3,T17,corridor,2026-01-01 08:32:08,2026-01-01 08:32:16,C1-29,C1-33,,,142.168,-142.002,1,151.789,-141.862,1,completed,1928.144,2026-01-01 08:32:08,segment_corridor,drugs_box,,C1-29,C1-33,,8.018,0.0,9.622,0.0,"{""type"": ""corridor"", ""from"": ""C1-29"", ""to"": ""C1-33"", ""duration"": 8.018348792682373, ""distance_m"": 9.622018551218847, ""from_x"": 142.168, ""from_y"": -142.002, ""to_x"": 151.789, ""to_y"": -141.862, ""from_floor"": 1, ""to_floor"": 1}"
AMR-A-3,T17,corridor,2026-01-01 08:32:16,2026-01-01 08:32:19,C1-33,C1-34,,,151.789,-141.862,1,151.955,-137.621,1,completed,1936.162,2026-01-01 08:32:16,segment_corridor,drugs_box,,C1-33,C1-34,,3.537,0.0,4.244,0.0,"{""type"": ""corridor"", ""from"": ""C1-33"", ""to"": ""C1-34"", ""duration"": 3.5368729322508616, ""distance_m"": 4.244247518701034, ""from_x"": 151.789, ""from_y"": -141.862, ""to_x"": 151.955, ""to_y"": -137.621, ""from_floor"": 1, ""to_floor"": 1}"
AMR-A-3,T17,corridor,2026-01-01 08:32:19,2026-01-01 08:32:22,C1-34,ENDOSCOPY-DH,,,151.955,-137.621,1,155.718,-137.412,1,completed,1939.699,2026-01-01 08:32:19,segment_corridor,drugs_box,,C1-34,ENDOSCOPY-DH,,3.141,0.0,3.769,0.0,"{""type"": ""corridor"", ""from"": ""C1-34"", ""to"": ""ENDOSCOPY-DH"", ""duration"": 3.1406662863510513, ""distance_m"": 3.7687995436212613, ""from_x"": 151.955, ""from_y"": -137.621, ""to_x"": 155.718, ""to_y"": -137.412, ""from_floor"": 1, ""to_floor"": 1}"
AMR-A-3,T17,pickup,2026-01-01 08:32:22,2026-01-01 08:32:42,,,,,,,,,,,completed,1942.84,2026-01-01 08:32:22,segment_pickup,drugs_box,,ENDOSCOPY-DH,RD,,20.0,0.0,0.0,0.0,"{""type"": ""pickup"", ""location"": ""ENDOSCOPY-DH"", ""duration"": 20.0, ""from_x"": null, ""from_y"": null, ""to_x"": null, ""to_y"": null, ""from_floor"": null, ""to_floor"": null}"
AMR-A-3,T17,corridor,2026-01-01 08:32:42,2026-01-01 08:32:45,ENDOSCOPY-DH,C1-34,,,155.718,-137.412,1,151.955,-137.621,1,completed,1962.84,2026-01-01 08:32:42,segment_corridor,drugs_box,,ENDOSCOPY-DH,C1-34,,3.141,0.0,3.769,0.0,"{""type"": ""corridor"", ""from"": ""ENDOSCOPY-DH"", ""to"": ""C1-34"", ""duration"": 3.1406662863510513, ""distance_m"": 3.7687995436212613, ""from_x"": 155.718, ""from_y"": -137.412, ""to_x"": 151.955, ""to_y"": -137.621, ""from_floor"": 1, ""to_floor"": 1}"
AMR-A-3,T17,corridor,2026-01-01 08:32:45,2026-01-01 08:32:49,C1-34,C1-33,,,151.955,-137.621,1,151.789,-141.862,1,completed,1965.98,2026-01-01 08:32:45,segment_corridor,drugs_box,,C1-34,C1-33,,3.537,0.0,4.244,0.0,"{""type"": ""corridor"", ""from"": ""C1-34"", ""to"": ""C1-33"", ""duration"": 3.5368729322508616, ""distance_m"": 4.244247518701034, ""from_x"": 151.955, ""from_y"": -137.621, ""to_x"": 151.789, ""to_y"": -141.862, ""from_floor"": 1, ""to_floor"": 1}"
AMR-A-3,T17,corridor,2026-01-01 08:32:49,2026-01-01 08:32:57,C1-33,C1-29,,,151.789,-141.862,1,142.168,-142.002,1,completed,1969.517,2026-01-01 08:32:49,segment_corridor,drugs_box,,C1-33,C1-29,,8.018,0.0,9.622,0.0,"{""type"": ""corridor"", ""from"": ""C1-33"", ""to"": ""C1-29"", ""duration"": 8.018348792682373, ""distance_m"": 9.622018551218847, ""from_x"": 151.789, ""from_y"": -141.862, ""to_x"": 142.168, ""to_y"": -142.002, ""from_floor"": 1, ""to_floor"": 1}"
AMR-A-3,T17,corridor,2026-01-01 08:32:57,2026-01-01 08:33:00,C1-29,C1-28,,,142.168,-142.002,1,142.21,-138.617,1,completed,1977.535,2026-01-01 08:32:57,segment_corridor,drugs_box,,C1-29,C1-28,,2.821,0.0,3.385,0.0,"{""type"": ""corridor"", ""from"": ""C1-29"", ""to"": ""C1-28"", ""duration"": 2.8210504593935455, ""distance_m"": 3.3852605512722547, ""from_x"": 142.168, ""from_y"": -142.002, ""to_x"": 142.21, ""to_y"": -138.617, ""from_floor"": 1, ""to_floor"": 1}"
AMR-A-3,T17,corridor,2026-01-01 08:33:00,2026-01-01 08:33:02,C1-28,C1-27,,,142.21,-138.617,1,142.122,-135.61,1,completed,1980.357,2026-01-01 08:33:00,segment_corridor,drugs_box,,C1-28,C1-27,,2.507,0.0,3.008,0.0,"{""type"": ""corridor"", ""from"": ""C1-28"", ""to"": ""C1-27"", ""duration"": 2.506906155447811, ""distance_m"": 3.008287386537373, ""from_x"": 142.21, ""from_y"": -138.617, ""to_x"": 142.122, ""to_y"": -135.61, ""from_floor"": 1, ""to_floor"": 1}"
AMR-A-3,T17,corridor,2026-01-01 08:33:02,2026-01-01 08:33:05,C1-27,Lift-5-F1,,,142.122,-135.61,1,138.393,-135.355,1,completed,1982.863,2026-01-01 08:33:02,segment_corridor,drugs_box,,C1-27,Lift-5-F1,,3.115,0.0,3.738,0.0,"{""type"": ""corridor"", ""from"": ""C1-27"", ""to"": ""Lift-5-F1"", ""duration"": 3.114757213652467, ""distance_m"": 3.73770865638296, ""from_x"": 142.122, ""from_y"": -135.61, ""to_x"": 138.393, ""to_y"": -135.355, ""from_floor"": 1, ""to_floor"": 1}"
AMR-A-3,T17,lift_transfer,2026-01-01 08:33:05,2026-01-01 08:33:28,Lift-5-F1,Lift-5-F0,,,138.393,-135.355,1,138.393,-135.355,0,completed,1985.978,2026-01-01 08:33:05,segment_lift_transfer,drugs_box,,Lift-5-F1,Lift-5-F0,Lift-5,22.222,0.0,4.0,0.0,"{""type"": ""lift_transfer"", ""lift_id"": ""Lift-5"", ""from"": ""Lift-5-F1"", ""to"": ""Lift-5-F0"", ""from_floor"": 1, ""to_floor"": 0, ""wait_time"": 0.0, ""duration"": 22.22222222222217, ""distance_m"": 4.0, ""vertical_distance_m"": 4.0, ""from_x"": 138.393, ""from_y"": -135.355, ""to_x"": 138.393, ""to_y"": -135.355}"
AMR-A-3,T17,corridor,2026-01-01 08:33:28,2026-01-01 08:33:31,Lift-5-F0,C0-15,,,138.393,-135.355,0,142.122,-135.61,0,completed,2008.2,2026-01-01 08:33:28,segment_corridor,drugs_box,,Lift-5-F0,C0-15,,3.115,0.0,3.738,0.0,"{""type"": ""corridor"", ""from"": ""Lift-5-F0"", ""to"": ""C0-15"", ""duration"": 3.114757213652467, ""distance_m"": 3.73770865638296, ""from_x"": 138.393, ""from_y"": -135.355, ""to_x"": 142.122, ""to_y"": -135.61, ""from_floor"": 0, ""to_floor"": 0}"
AMR-A-3,T17,corridor,2026-01-01 08:33:31,2026-01-01 08:33:34,C0-15,C0-14,,,142.122,-135.61,0,142.333,-132.392,0,completed,2011.315,2026-01-01 08:33:31,segment_corridor,drugs_box,,C0-15,C0-14,,2.687,0.0,3.225,0.0,"{""type"": ""corridor"", ""from"": ""C0-15"", ""to"": ""C0-14"", ""duration"": 2.6874250635547585, ""distance_m"": 3.22491007626571, ""from_x"": 142.122, ""from_y"": -135.61, ""to_x"": 142.333, ""to_y"": -132.392, ""from_floor"": 0, ""to_floor"": 0}"
AMR-A-3,T17,corridor,2026-01-01 08:33:34,2026-01-01 08:33:42,C0-14,C0-13,,,142.333,-132.392,0,151.939,-132.199,0,completed,2014.003,2026-01-01 08:33:34,segment_corridor,drugs_box,,C0-14,C0-13,,8.007,0.0,9.608,0.0,"{""type"": ""corridor"", ""from"": ""C0-14"", ""to"": ""C0-13"", ""duration"": 8.006615537236133, ""distance_m"": 9.607938644683358, ""from_x"": 142.333, ""from_y"": -132.392, ""to_x"": 151.939, ""to_y"": -132.199, ""from_floor"": 0, ""to_floor"": 0}"
AMR-A-3,T17,corridor,2026-01-01 08:33:42,2026-01-01 08:33:48,C0-13,C0-12,,,151.939,-132.199,0,151.969,-124.115,0,completed,2022.009,2026-01-01 08:33:42,segment_corridor,drugs_box,,C0-13,C0-12,,6.737,0.0,8.084,0.0,"{""type"": ""corridor"", ""from"": ""C0-13"", ""to"": ""C0-12"", ""duration"": 6.73671305443374, ""distance_m"": 8.084055665320488, ""from_x"": 151.939, ""from_y"": -132.199, ""to_x"": 151.969, ""to_y"": -124.115, ""from_floor"": 0, ""to_floor"": 0}"
AMR-A-3,T17,corridor,2026-01-01 08:33:48,2026-01-01 08:33:51,C0-12,C0-11,,,151.969,-124.115,0,151.977,-121.358,0,completed,2028.746,2026-01-01 08:33:48,segment_corridor,drugs_box,,C0-12,C0-11,,2.298,0.0,2.757,0.0,"{""type"": ""corridor"", ""from"": ""C0-12"", ""to"": ""C0-11"", ""duration"": 2.2975096723288044, ""distance_m"": 2.757011606794565, ""from_x"": 151.969, ""from_y"": -124.115, ""to_x"": 151.977, ""to_y"": -121.358, ""from_floor"": 0, ""to_floor"": 0}"
AMR-A-3,T17,corridor,2026-01-01 08:33:51,2026-01-01 08:34:03,C0-11,C0-10,,,151.977,-121.358,0,151.906,-106.786,0,completed,2031.043,2026-01-01 08:33:51,segment_corridor,drugs_box,,C0-11,C0-10,,12.143,0.0,14.572,0.0,"{""type"": ""corridor"", ""from"": ""C0-11"", ""to"": ""C0-10"", ""duration"": 12.143477473067133, ""distance_m"": 14.57217296768056, ""from_x"": 151.977, ""from_y"": -121.358, ""to_x"": 151.906, ""to_y"": -106.786, ""from_floor"": 0, ""to_floor"": 0}"
AMR-A-3,T17,corridor,2026-01-01 08:34:03,2026-01-01 08:34:21,C0-10,C0-9,,,151.906,-106.786,0,151.815,-84.679,0,completed,2043.187,2026-01-01 08:34:03,segment_corridor,drugs_box,,C0-10,C0-9,,18.423,0.0,22.107,0.0,"{""type"": ""corridor"", ""from"": ""C0-10"", ""to"": ""C0-9"", ""duration"": 18.422656077353352, ""distance_m"": 22.107187292824023, ""from_x"": 151.906, ""from_y"": -106.786, ""to_x"": 151.815, ""to_y"": -84.679, ""from_floor"": 0, ""to_floor"": 0}"
AMR-A-3,T17,corridor,2026-01-01 08:34:21,2026-01-01 08:34:29,C0-9,C0-8,,,151.815,-84.679,0,151.815,-75.288,0,completed,2061.61,2026-01-01 08:34:21,segment_corridor,drugs_box,,C0-9,C0-8,,7.826,0.0,9.391,0.0,"{""type"": ""corridor"", ""from"": ""C0-9"", ""to"": ""C0-8"", ""duration"": 7.825833333333338, ""distance_m"": 9.391000000000005, ""from_x"": 151.815, ""from_y"": -84.679, ""to_x"": 151.815, ""to_y"": -75.288, ""from_floor"": 0, ""to_floor"": 0}"
AMR-A-3,T17,corridor,2026-01-01 08:34:29,2026-01-01 08:34:54,C0-8,C0-6,,,151.815,-75.288,0,181.948,-75.288,0,completed,2069.435,2026-01-01 08:34:29,segment_corridor,drugs_box,,C0-8,C0-6,,25.111,0.0,30.133,0.0,"{""type"": ""corridor"", ""from"": ""C0-8"", ""to"": ""C0-6"", ""duration"": 25.110833333333343, ""distance_m"": 30.13300000000001, ""from_x"": 151.815, ""from_y"": -75.288, ""to_x"": 181.948, ""to_y"": -75.288, ""from_floor"": 0, ""to_floor"": 0}"
AMR-A-3,T17,corridor,2026-01-01 08:34:54,2026-01-01 08:35:03,C0-6,C0-5,,,181.948,-75.288,0,181.917,-63.981,0,completed,2094.546,2026-01-01 08:34:54,segment_corridor,drugs_box,,C0-6,C0-5,,9.423,0.0,11.307,0.0,"{""type"": ""corridor"", ""from"": ""C0-6"", ""to"": ""C0-5"", ""duration"": 9.422535413099334, ""distance_m"": 11.3070424957192, ""from_x"": 181.948, ""from_y"": -75.288, ""to_x"": 181.917, ""to_y"": -63.981, ""from_floor"": 0, ""to_floor"": 0}"
AMR-A-3,T17,corridor,2026-01-01 08:35:03,2026-01-01 08:35:22,C0-5,C0-4,,,181.917,-63.981,0,181.948,-41.989,0,completed,2103.969,2026-01-01 08:35:03,segment_corridor,drugs_box,,C0-5,C0-4,,18.327,0.0,21.992,0.0,"{""type"": ""corridor"", ""from"": ""C0-5"", ""to"": ""C0-4"", ""duration"": 18.32668487403607, ""distance_m"": 21.99202184884328, ""from_x"": 181.917, ""from_y"": -63.981, ""to_x"": 181.948, ""to_y"": -41.989, ""from_floor"": 0, ""to_floor"": 0}"
AMR-A-3,T17,corridor,2026-01-01 08:35:22,2026-01-01 08:35:29,C0-4,C0-3,,,181.948,-41.989,0,173.305,-41.629,0,completed,2122.295,2026-01-01 08:35:22,segment_corridor,drugs_box,,C0-4,C0-3,,7.209,0.0,8.65,0.0,"{""type"": ""corridor"", ""from"": ""C0-4"", ""to"": ""C0-3"", ""duration"": 7.208745123112623, ""distance_m"": 8.650494147735147, ""from_x"": 181.948, ""from_y"": -41.989, ""to_x"": 173.305, ""to_y"": -41.629, ""from_floor"": 0, ""to_floor"": 0}"
AMR-A-3,T17,corridor,2026-01-01 08:35:29,2026-01-01 08:35:53,C0-3,C0-2,,,173.305,-41.629,0,173.305,-13.345,0,completed,2129.504,2026-01-01 08:35:29,segment_corridor,drugs_box,,C0-3,C0-2,,23.57,0.0,28.284,0.0,"{""type"": ""corridor"", ""from"": ""C0-3"", ""to"": ""C0-2"", ""duration"": 23.57, ""distance_m"": 28.284, ""from_x"": 173.305, ""from_y"": -41.629, ""to_x"": 173.305, ""to_y"": -13.345, ""from_floor"": 0, ""to_floor"": 0}"
AMR-A-3,T17,corridor,2026-01-01 08:35:53,2026-01-01 08:36:00,C0-2,C0-1,,,173.305,-13.345,0,164.709,-13.357,0,completed,2153.074,2026-01-01 08:35:53,segment_corridor,drugs_box,,C0-2,C0-1,,7.163,0.0,8.596,0.0,"{""type"": ""corridor"", ""from"": ""C0-2"", ""to"": ""C0-1"", ""duration"": 7.16334031332063, ""distance_m"": 8.596008375984756, ""from_x"": 173.305, ""from_y"": -13.345, ""to_x"": 164.709, ""to_y"": -13.357, ""from_floor"": 0, ""to_floor"": 0}"
AMR-A-3,T17,corridor,2026-01-01 08:36:00,2026-01-01 08:36:04,C0-1,RD,,,164.709,-13.357,0,164.0,-8.0,0,completed,2160.238,2026-01-01 08:36:00,segment_corridor,drugs_box,,C0-1,RD,,4.503,0.0,5.404,0.0,"{""type"": ""corridor"", ""from"": ""C0-1"", ""to"": ""RD"", ""duration"": 4.503095386015663, ""distance_m"": 5.403714463218796, ""from_x"": 164.709, ""from_y"": -13.357, ""to_x"": 164.0, ""to_y"": -8.0, ""from_floor"": 0, ""to_floor"": 0}"
AMR-A-3,T17,dropoff,2026-01-01 08:36:04,2026-01-01 08:36:24,,,,,,,,,,,completed,2164.741,2026-01-01 08:36:04,segment_dropoff,drugs_box,,ENDOSCOPY-DH,RD,,20.0,0.0,0.0,0.0,"{""type"": ""dropoff"", ""location"": ""RD"", ""duration"": 20.0, ""from_x"": null, ""from_y"": null, ""to_x"": null, ""to_y"": null, ""from_floor"": null, ""to_floor"": null}"
AMR-A-1,T15,,2026-01-01 08:36:23,2026-01-01 08:36:23,,,,,,,,,,,finish,2183.845,2026-01-01 08:36:23,task_complete,goods_cage,,ANTE-DH,RD,,0.0,0.0,0.0,0.0,Task T15 completed
AMR-A-1,RETURN-AMR-A-1-4,,2026-01-01 08:36:23,2026-01-01 08:36:24,,,RD,AMR-CENTRE,,,,,,,start,2183.845,2026-01-01 08:36:23,task_assigned,food_trolley,,RD,AMR-CENTRE,,0.0,0.0,0.0,199.186,Assigned task to AMR-A-1
AMR-A-1,RETURN-AMR-A-1-4,pickup,2026-01-01 08:36:23,2026-01-01 08:36:43,,,,,,,,,,,completed,2183.845,2026-01-01 08:36:23,segment_pickup,food_trolley,,RD,AMR-CENTRE,,20.0,0.0,0.0,0.0,"{""type"": ""pickup"", ""location"": ""RD"", ""duration"": 20.0, ""from_x"": null, ""from_y"": null, ""to_x"": null, ""to_y"": null, ""from_floor"": null, ""to_floor"": null}"
